Viktor_Chernomyrdin	Yegor_Gaidar
Vivien_Leigh	Joan_Crawford
Vivien_Leigh	Winston_Churchill
Rose_Byrne	Giacomo_Casanova
Nikita_Khrushchov	Josip_Broz_Tito
Nikita_Khrushchov	John_F._Kennedy
Nikita_Khrushchov	Mao_Tsé-Tung
Nikita_Khrushchov	Josef_Stalin
Nikita_Khrushchov	Fidel_Castro
Nikita_Khrushchov	Leonid_Brejnev
Nikita_Khrushchov	Geórgiy_Malenkov
Nikita_Khrushchov	Viatcheslav_Molotov
Nikita_Khrushchov	Iuri_Gagarin
Backstreet_Boys	Britney_Spears
Backstreet_Boys	Christina_Aguilera
Backstreet_Boys	Justin_Timberlake
Backstreet_Boys	Aaron_Carter
Julian_Assange	Horácio
Julian_Assange	Hillary_Clinton
Julian_Assange	Luiz_Inácio_Lula_da_Silva
Julian_Assange	Michael_Moore
Julian_Assange	Stephen_Harper
Julian_Assange	Ken_Loach
Julian_Assange	Joe_Biden
Julian_Assange	Fredrik_Reinfeldt
Julian_Assange	Ban_Ki-moon
Julian_Assange	Vladimir_Putin
Julian_Assange	Barack_Obama
Nicolau_Maquiavel	Rafael_Sanzio
Nicolau_Maquiavel	David_Hume
Nicolau_Maquiavel	Antonio_Gramsci
Nicolau_Maquiavel	Cícero
Nicolau_Maquiavel	Papa_Leão_X
Nicolau_Maquiavel	William_Shakespeare
Nicolau_Maquiavel	Dante_Alighieri
Nicolau_Maquiavel	Jean-Jacques_Rousseau
Nicolau_Maquiavel	César_Bórgia
Nicolau_Maquiavel	Luís_XII_de_França
Nicolau_Maquiavel	Girolamo_Savonarola
Nicolau_Maquiavel	Thomas_Hobbes
Nicolau_Maquiavel	Papa_Paulo_IV
Nicolau_Maquiavel	Papa_Alexandre_VI
Nicolau_Maquiavel	Charles_de_Montesquieu
Nicolau_Maquiavel	Aristóteles
Nicolau_Maquiavel	Bento_de_Espinoza
Nicolau_Maquiavel	Georg_Wilhelm_Friedrich_Hegel
Zenão_de_Eleia	Heráclito_de_Éfeso
Zenão_de_Eleia	Aristóteles
Francesco_Petrarca	Cícero
Francesco_Petrarca	Virgílio
Francesco_Petrarca	Franz_Liszt
Francesco_Petrarca	Dante_Alighieri
Francesco_Petrarca	Marquês_de_Sade
Francesco_Petrarca	Homero
Francesco_Petrarca	Giovanni_Boccaccio
Anne-Sophie_Mutter	Krzysztof_Penderecki
Anne-Sophie_Mutter	André_Previn
Anne-Sophie_Mutter	Herbert_von_Karajan
Anne-Sophie_Mutter	Wolfgang_Amadeus_Mozart
Anne-Sophie_Mutter	Witold_Lutosławski
Anne-Sophie_Mutter	Ludwig_van_Beethoven
Red_Hot_Chili_Peppers	Joe_Satriani
Red_Hot_Chili_Peppers	John_Frusciante
Red_Hot_Chili_Peppers	Kurt_Cobain
Red_Hot_Chili_Peppers	Billie_Holiday
Red_Hot_Chili_Peppers	Miles_Davis
Red_Hot_Chili_Peppers	Bob_Marley
Red_Hot_Chili_Peppers	Elvis_Presley
Red_Hot_Chili_Peppers	River_Phoenix
Red_Hot_Chili_Peppers	Snoop_Dogg
Red_Hot_Chili_Peppers	Flea
Red_Hot_Chili_Peppers	Bob_Dylan
Red_Hot_Chili_Peppers	Louis_Armstrong
Red_Hot_Chili_Peppers	Jimi_Hendrix
Red_Hot_Chili_Peppers	Stevie_Wonder
Red_Hot_Chili_Peppers	Marvin_Gaye
Red_Hot_Chili_Peppers	Rodolfo_Valentino
Red_Hot_Chili_Peppers	James_Brown
Garrincha	Pelé
Garrincha	Garrincha
Alfredo_Stroessner	Ronald_Reagan
Alfredo_Stroessner	Josef_Mengele
Alfredo_Stroessner	Fidel_Castro
Abou_Diaby	Alexandre_Song
Abou_Diaby	Arsène_Wenger
Yukio_Hatoyama	Vladimir_Putin
Yukio_Hatoyama	Taro_Aso
Yukio_Hatoyama	Naoto_Kan
Elizabeth_Taylor	Rock_Hudson
Elizabeth_Taylor	Richard_Burton
Elizabeth_Taylor	Bill_Clinton
Elizabeth_Taylor	Michael_Jackson
Samantha_Stosur	Martina_Navrátilová
Samantha_Stosur	Daniela_Hantuchová
Samantha_Stosur	Maria_Kirilenko
Samantha_Stosur	Caroline_Wozniacki
Samantha_Stosur	Elena_Dementieva
Samantha_Stosur	Serena_Williams
Samantha_Stosur	Patty_Schnyder
Josef_Stalin	Franklin_Delano_Roosevelt
Josef_Stalin	George_Marshall
Josef_Stalin	Harry_Truman
Josef_Stalin	Leonid_Brejnev
Josef_Stalin	Leonid_Brejnev
Josef_Stalin	Lenin
Josef_Stalin	Geórgiy_Malenkov
Josef_Stalin	Nikita_Khrushchov
Josef_Stalin	Mikhail_Tukhachevsky
Josef_Stalin	Reinhard_Heydrich
Josef_Stalin	Clement_Attlee
Josef_Stalin	Nikita_Khrushchov
Josef_Stalin	Adolf_Hitler
Josef_Stalin	Winston_Churchill
Josef_Stalin	Lenin
Josef_Stalin	Leon_Trótski
Josef_Stalin	Leon_Trótski
Josef_Stalin	Serguei_Kirov
Wojciech_Jaruzelski	Lech_Wałęsa
Wojciech_Jaruzelski	Mikhail_Gorbachev
Luís_Figo	Oliver_Kahn
Luís_Figo	Luiz_Felipe_Scolari
Luís_Figo	José_Mourinho
Nadia_Petrova	Patty_Schnyder
Nadia_Petrova	Justine_Henin
Nadia_Petrova	Amélie_Mauresmo
Landon_Donovan	David_Beckham
Sergio_Leone	Clint_Eastwood
Sergio_Leone	Vittorio_De_Sica
Sergio_Leone	Akira_Kurosawa
Sergio_Leone	Quentin_Tarantino
Bacary_Sagna	Arsène_Wenger
William_Thomson	Charles_Darwin
William_Thomson	Joseph_Lister
William_Thomson	Gustav_Kirchhoff
William_Thomson	Humphry_Davy
William_Thomson	Albert_Abraham_Michelson
Karl_Popper	Isabel_II_do_Reino_Unido
Karl_Popper	Albert_Einstein
Karl_Popper	Thomas_Kuhn
Karl_Popper	Kurt_Gödel
Karl_Popper	George_Soros
Karl_Popper	Georg_Wilhelm_Friedrich_Hegel
Auguste_Rodin	Michelangelo
Auguste_Rodin	Honoré_de_Balzac
Auguste_Rodin	Napoleão_Bonaparte
Auguste_Rodin	Rainer_Maria_Rilke
Javier_Bardem	Gabriel_García_Márquez
Javier_Bardem	John_Malkovich
Javier_Bardem	Pedro_Almodóvar
Javier_Bardem	Penélope_Cruz
Javier_Bardem	Natalie_Portman
Luca_Toni	Franck_Ribéry
Whoopi_Goldberg	Billy_Crystal
Whoopi_Goldberg	Julia_Roberts
Whoopi_Goldberg	Steve_Martin
Whoopi_Goldberg	Steven_Spielberg
Américo_Vespúcio	Ptolemeu
Américo_Vespúcio	Cristóvão_Colombo
Américo_Vespúcio	Aristóteles
Mario_Vargas_Llosa	Jean-Paul_Sartre
Mario_Vargas_Llosa	Alan_García
Mario_Vargas_Llosa	William_Faulkner
Mario_Vargas_Llosa	Alberto_Fujimori
Anna_Nicole_Smith	Claudia_Schiffer
Franklin_Delano_Roosevelt	Calvin_Coolidge
Franklin_Delano_Roosevelt	Laura_Ingalls_Wilder
Franklin_Delano_Roosevelt	Pierre_Laval
Franklin_Delano_Roosevelt	Josef_Stalin
Franklin_Delano_Roosevelt	Harry_Truman
Franklin_Delano_Roosevelt	James_Monroe
Franklin_Delano_Roosevelt	Haile_Selassie
Franklin_Delano_Roosevelt	George_Washington
Franklin_Delano_Roosevelt	Harry_Truman
Franklin_Delano_Roosevelt	Eleanor_Roosevelt
Franklin_Delano_Roosevelt	Herbert_Hoover
Franklin_Delano_Roosevelt	Theodore_Roosevelt
Franklin_Delano_Roosevelt	Abraham_Lincoln
Franklin_Delano_Roosevelt	Getúlio_Vargas
Franklin_Delano_Roosevelt	Winston_Churchill
Charles_Bukowski	Jack_London
Charles_Bukowski	Red_Hot_Chili_Peppers
Charles_Bukowski	Knut_Hamsun
Charles_Bukowski	Fiódor_Dostoiévski
Charles_Bukowski	Ernest_Hemingway
Charles_Bukowski	Máximo_Gorki
Ezer_Weizman	Chaim_Weizmann
Ezer_Weizman	Moshe_Katsav
Gustavo_V_da_Suécia	Óscar_II_da_Suécia
Ken_Anderson	Shawn_Michaels
Ken_Anderson	Vince_McMahon
Ken_Anderson	Chris_Benoit
Ken_Anderson	Ric_Flair
Ken_Anderson	The_Undertaker
Ken_Anderson	CM_Punk
Ken_Anderson	John_Cena
Margarida_I_da_Dinamarca,_Noruega_e_Suécia	Érico_da_Pomerânia
Jonny_Greenwood	Miles_Davis
Yasser_Arafat	Yitzhak_Rabin
Yasser_Arafat	Benjamin_Netanyahu
Yasser_Arafat	Bill_Clinton
Yasser_Arafat	Nelson_Mandela
Yasser_Arafat	Ehud_Barak
Yasser_Arafat	George_W._Bush
Yasser_Arafat	Frederik_Willem_de_Klerk
Yasser_Arafat	Saddam_Hussein
Yasser_Arafat	Shimon_Peres
Yasser_Arafat	Ariel_Sharon
Alexi_Laiho	Steve_Vai
Qin_Shihuang	Sima_Qian
Qin_Shihuang	Chiang_Kai-shek
Qin_Shihuang	Confúcio
Eduardo,_o_Velho	Carlos_VI,_Sacro_Imperador_Romano-Germânico
Eduardo,_o_Velho	Carlos_Magno
Mikhail_Lérmontov	Alexandre_Pushkin
Mikhail_Lérmontov	Alexandre_Pushkin
Ayrton_Senna	Michael_Schumacher
Ayrton_Senna	Gilles_Villeneuve
Ayrton_Senna	Tina_Turner
Ayrton_Senna	Nelson_Piquet
Ayrton_Senna	Mika_Häkkinen
Ayrton_Senna	Rubens_Barrichello
Ayrton_Senna	Damon_Hill
Ayrton_Senna	Alain_Prost
Pedro_II_da_Iugoslávia	Josip_Broz_Tito
Pedro_II_da_Iugoslávia	Adolf_Hitler
Quentin_Tarantino	Mira_Sorvino
Quentin_Tarantino	Jamie_Foxx
Quentin_Tarantino	Michael_Moore
Quentin_Tarantino	Bruce_Willis
Quentin_Tarantino	Lady_Gaga
Quentin_Tarantino	Beyoncé_Knowles
Quentin_Tarantino	Martin_Scorsese
Quentin_Tarantino	Tim_Roth
Quentin_Tarantino	Diane_Kruger
Quentin_Tarantino	Clive_Owen
Quentin_Tarantino	Stanley_Kubrick
Quentin_Tarantino	Will_Smith
Quentin_Tarantino	Uma_Thurman
Quentin_Tarantino	Steve_McQueen
Quentin_Tarantino	George_Clooney
Quentin_Tarantino	Sofia_Coppola
Quentin_Tarantino	John_Travolta
Traian_Băsescu	Ion_Iliescu
Emanuel_Swedenborg	Immanuel_Kant
Emanuel_Swedenborg	William_Blake
Emanuel_Swedenborg	Jorge_Luis_Borges
Emanuel_Swedenborg	Sigmund_Freud
Emanuel_Swedenborg	Helen_Keller
Emanuel_Swedenborg	Ralph_Waldo_Emerson
Emanuel_Swedenborg	Arthur_Conan_Doyle
Emanuel_Swedenborg	Immanuel_Kant
Emanuel_Swedenborg	Charles_Baudelaire
Emanuel_Swedenborg	Honoré_de_Balzac
Emanuel_Swedenborg	Jesus
Gene_Kelly	Fred_Astaire
Blaise_Pascal	Euclides
Blaise_Pascal	Pierre_de_Fermat
Clive_Owen	William_Shakespeare
Clive_Owen	Ralph_Fiennes
Vasco_da_Gama	Infante_D._Henrique
Vasco_da_Gama	Luís_de_Camões
Vasco_da_Gama	João_II_de_Portugal
Vasco_da_Gama	Giacomo_Meyerbeer
Vasco_da_Gama	Pedro_Álvares_Cabral
Vasco_da_Gama	Bartolomeu_Dias
Cristiano_V_da_Dinamarca	Frederico_III_da_Dinamarca
Henri_Troyat	Ivã_IV_da_Rússia
Henri_Troyat	Anton_Tchekhov
Henri_Troyat	Grigori_Rasputin
Ulysses_S._Grant	Zachary_Taylor
Ulysses_S._Grant	Andrew_Johnson
Ulysses_S._Grant	Rutherford_B._Hayes
Kobe_Bryant	Shaquille_O'Neal
Kobe_Bryant	Magic_Johnson
Kobe_Bryant	Lil_Wayne
Kobe_Bryant	Ronaldinho_Gaúcho
Kobe_Bryant	Michael_Jordan
Kobe_Bryant	Tim_Duncan
Paul_Auster	Arthur_Miller
Paul_Auster	Franz_Kafka
Paul_Auster	J._M._Coetzee
Paul_Auster	Edward_Albee
Paul_Auster	Stéphane_Mallarmé
Paul_Auster	Günter_Grass
Paul_Auster	Margaret_Atwood
Paul_Auster	Jean-Paul_Sartre
Paul_Auster	F._Scott_Fitzgerald
Paul_Auster	Mario_Vargas_Llosa
Paul_Auster	Salman_Rushdie
Paul_Auster	William_Faulkner
Paul_Auster	Ernest_Hemingway
Paul_Auster	André_Breton
Paul_Auster	Marcel_Proust
Paul_Auster	Samuel_Beckett
Jane_Austen	Mary_Wollstonecraft
Xanana_Gusmão	José_Ramos-Horta
Xanana_Gusmão	Nelson_Mandela
Aníbal	Napoleão_Bonaparte
Aníbal	Henrique_II_de_França
Aníbal	Gustave_Flaubert
Aníbal	Sigmund_Freud
Aníbal	Heródoto
Aníbal	Horácio
Aníbal	Alexandre_I_da_Rússia
Aníbal	Leonardo_da_Vinci
Aníbal	Plutarco
Aníbal	Hipócrates
Aníbal	Nero
Aníbal	Pitágoras
Aníbal	Euclides
Aníbal	Cleópatra_VII
Aníbal	Arquimedes
Aníbal	William_Turner
Aníbal	Vin_Diesel
Aníbal	Carlos_Magno
Charles_Lindbergh	Adolf_Hitler
Charles_Lindbergh	Hermann_Göring
Amy_Lee	Johnny_Cash
Amy_Lee	Tori_Amos
Amy_Lee	Danny_Elfman
Amy_Lee	Wolfgang_Amadeus_Mozart
Amy_Lee	Björk
Bill_Gates	Carlos_Slim_Helú
Bill_Gates	Paul_Allen
Peter_Mandelson	Gordon_Brown
Peter_Mandelson	Harold_Pinter
Peter_Mandelson	Tony_Blair
Louis_Armstrong	Ella_Fitzgerald
José_Luis_Zapatero	José_María_Aznar
Kenneth_Grahame	J._K._Rowling
Marlon_Brando	Emiliano_Zapata
Marlon_Brando	William_Shakespeare
Marlon_Brando	Vivien_Leigh
Marlon_Brando	James_Dean
Marlon_Brando	Francis_Ford_Coppola
Marlon_Brando	Tennessee_Williams
Marlon_Brando	Martin_Scorsese
Marlon_Brando	Stanley_Kubrick
Marlon_Brando	Marco_António
Marlon_Brando	Jack_Nicholson
Marlon_Brando	Henry_Fonda
Marlon_Brando	Michael_Jackson
Marlon_Brando	Elia_Kazan
Marlon_Brando	Elvis_Presley
Clotário_I	Clóvis_I
Geórgiy_Malenkov	Nikita_Khrushchov
Geórgiy_Malenkov	Josef_Stalin
Geórgiy_Malenkov	Josef_Stalin
Geórgiy_Malenkov	Lavrentiy_Beria
Rutherford_B._Hayes	Ulysses_S._Grant
Rutherford_B._Hayes	Theodore_Roosevelt
Rutherford_B._Hayes	James_A._Garfield
Anna_Politkovskaia	Vladimir_Putin
Rafael_Sanzio	Giorgio_Vasari
Rafael_Sanzio	Platão
Rafael_Sanzio	Leonardo_da_Vinci
Rafael_Sanzio	Michelangelo
Rafael_Sanzio	Rafael_Sanzio
Rafael_Sanzio	Aristóteles
Heliogábalo	Alexandre_Severo
Heliogábalo	Kurt_Vonnegut
Heliogábalo	Teodósio_I
Heliogábalo	Alexandre_Severo
Heliogábalo	Gordiano_III
Heliogábalo	Caracala
Heliogábalo	Marco_Aurélio
Heliogábalo	Septímio_Severo
Heliogábalo	Lawrence_Alma-Tadema
Heliogábalo	Edgar_Allan_Poe
Heliogábalo	Neil_Gaiman
Heliogábalo	Hans_Werner_Henze
Wayne_Bridge	John_Terry
Wayne_Bridge	Fabio_Capello
Wayne_Bridge	José_Mourinho
Wayne_Bridge	Ashley_Cole
Wayne_Bridge	Roman_Abramovich
Wayne_Bridge	Sven-Göran_Eriksson
Michael_Douglas	Kirk_Douglas
Michael_Douglas	Jane_Fonda
Michael_Douglas	Marcello_Mastroianni
Michael_Douglas	Catherine_Zeta-Jones
Michael_Douglas	Sharon_Stone
Michael_Douglas	Jack_Lemmon
Michael_Douglas	Jack_Nicholson
Michael_Douglas	Robin_Williams
Michael_Douglas	Demi_Moore
São_Tomé_(apóstolo)	Jesus
São_Tomé_(apóstolo)	Orígenes
São_Tomé_(apóstolo)	Caravaggio
William-Adolphe_Bouguereau	Edgar_Degas
François_Fillon	Nicolas_Sarkozy
François_Fillon	Jean-Pierre_Raffarin
François_Fillon	Dominique_de_Villepin
Haile_Selassie	Franklin_Delano_Roosevelt
Haile_Selassie	Salomão
Haile_Selassie	Nelson_Mandela
Haile_Selassie	Benito_Mussolini
Haile_Selassie	Salomão
Haile_Selassie	Bob_Marley
Jim_Morrison	Johnny_Depp
Jim_Morrison	Jimi_Hendrix
Jim_Morrison	Billy_the_Kid
Jim_Morrison	Brian_Jones
Jim_Morrison	Janis_Joplin
Jim_Morrison	William_Blake
Jim_Morrison	Aldous_Huxley
Agnetha_Fältskog	Greta_Garbo
Agnetha_Fältskog	Björn_Ulvaeus
Agnetha_Fältskog	Meryl_Streep
Papa_Pio_IX	Francisco_José_I_da_Áustria
Papa_Pio_IX	Papa_Pio_XI
Papa_Pio_IX	Maria_(mãe_de_Jesus)
Papa_Pio_IX	Tomás_de_Aquino
Papa_Pio_IX	Papa_João_Paulo_II
Papa_Pio_IX	Papa_Pio_VIII
Papa_Pio_IX	Papa_João_Paulo_II
Papa_Pio_IX	Napoleão_III_de_França
Papa_Pio_IX	Napoleão_III_de_França
Papa_Pio_IX	Benito_Mussolini
Max_von_Baden	Friedrich_Ebert
Max_von_Baden	Thomas_Woodrow_Wilson
Viatcheslav_Molotov	Josef_Stalin
Viatcheslav_Molotov	Nikita_Khrushchov
Viatcheslav_Molotov	Josef_Stalin
Viatcheslav_Molotov	Adolf_Hitler
Jamie_Lee_Curtis	Tony_Curtis
Victor_Franz_Hess	Carl_David_Anderson
Victor_Franz_Hess	James_Chadwick
Victor_Franz_Hess	George_Paget_Thomson
Victor_Franz_Hess	Clinton_Davisson
Kliment_Vorochilov	Josef_Stalin
Mira_Sorvino	Lauren_Bacall
Mira_Sorvino	Marilyn_Monroe
Mira_Sorvino	Juliette_Binoche
Robert_H._Goddard	Charles_Lindbergh
Federico_García_Lorca	Luis_Buñuel
Federico_García_Lorca	Pablo_Picasso
Federico_García_Lorca	Miguel_de_Cervantes
Federico_García_Lorca	Salvador_Dalí
Arthur_Kornberg	Joshua_Lederberg
The_Prodigy	Marilyn_Manson
The_Prodigy	Dave_Grohl
Gordiano_III	Alexandre_Severo
Gordiano_III	Maximino_Trácio
Orígenes	Marco_Aurélio
Orígenes	Clemente_de_Alexandria
Orígenes	Platão
Orígenes	Orígenes
Arthur_Holly_Compton	Owen_Willans_Richardson
Arthur_Holly_Compton	Werner_Heisenberg
Arthur_Holly_Compton	Charles_Thomson_Rees_Wilson
Arthur_Holly_Compton	George_Paget_Thomson
Arthur_Holly_Compton	Jean_Baptiste_Perrin
Arthur_Holly_Compton	Edwin_Powell_Hubble
Wilhelm_Dilthey	Martin_Heidegger
Wilhelm_Dilthey	Hans-Georg_Gadamer
Wilhelm_Dilthey	Immanuel_Kant
Wilhelm_Dilthey	Rudolf_Steiner
Wilhelm_Dilthey	John_Stuart_Mill
Wilhelm_Dilthey	José_Ortega_y_Gasset
Wilhelm_Dilthey	Ludwig_von_Mises
Wilhelm_Dilthey	Karl_Jaspers
Wilhelm_Dilthey	Georg_Wilhelm_Friedrich_Hegel
Wilhelm_Dilthey	Jürgen_Habermas
Nostradamus	Plutarco
Nostradamus	Catarina_de_Médici
Nostradamus	Henrique_II_de_França
Nostradamus	Platão
Alexander_Soljenítsin	Josip_Broz_Tito
Alexander_Soljenítsin	Josef_Stalin
Alexander_Soljenítsin	Samuel_Beckett
Alexander_Soljenítsin	Josef_Stalin
Tabaré_Vázquez	José_Mujica
Marco_Aurélio	Adriano
Marco_Aurélio	Alec_Guinness
Marco_Aurélio	Antonino_Pio
Marco_Aurélio	Júlio_César
Marco_Aurélio	Vespasiano
Thomas_Mann	Franklin_Delano_Roosevelt
Thomas_Mann	Adolf_Hitler
Thomas_Mann	Johann_Wolfgang_von_Goethe
Thomas_Mann	Heinrich_Mann
Jared_Leto	Colin_Farrell
Jared_Leto	Nicolas_Cage
Jared_Leto	John_Lennon
Jared_Leto	Mark_Chapman
Jared_Leto	Claire_Danes
Jared_Leto	Red_Hot_Chili_Peppers
Jared_Leto	Mark_Chapman
Yitzhak_Rabin	Bill_Clinton
Yitzhak_Rabin	Golda_Meir
Yitzhak_Rabin	Nelson_Mandela
Yitzhak_Rabin	Menachem_Begin
Yitzhak_Rabin	Yasser_Arafat
Yitzhak_Rabin	Shimon_Peres
Yitzhak_Rabin	Frederik_Willem_de_Klerk
Andrea_del_Verrocchio	Leonardo_da_Vinci
Andrea_del_Verrocchio	Michelangelo
Andrea_del_Verrocchio	Giorgio_Vasari
Andrea_del_Verrocchio	Leonardo_da_Vinci
Andrea_del_Verrocchio	Sandro_Botticelli
Andrea_del_Verrocchio	Donatello
Luís_I_da_Baviera	Napoleão_Bonaparte
Luís_I_da_Baviera	Luís_XVI_de_França
Jane_Seymour_(atriz)	Henrique_VIII_de_Inglaterra
Roman_Herzog	Johannes_Rau
Roman_Herzog	Václav_Havel
Roman_Herzog	Richard_von_Weizsäcker
Wilhelm_Ostwald	Ernest_Rutherford
Donald_Sutherland	Kiefer_Sutherland
Francis_Crick	Andrew_Huxley
Francis_Crick	Rosalind_Franklin
Francis_Crick	Linus_Pauling
Francis_Crick	James_Watson
Victor_Hugo	Émile_Zola
Victor_Hugo	Napoleão_Bonaparte
Victor_Hugo	Jeanne_Calment
Victor_Hugo	Alexandre_Dumas,_pai
Victor_Hugo	Napoleão_III_de_França
Victor_Hugo	Honoré_Daumier
Victor_Hugo	Auguste_Rodin
Victor_Hugo	Gustave_Flaubert
Victor_Hugo	Luís_XVIII_de_França
Victor_Hugo	Franz_Liszt
Victor_Hugo	Honoré_de_Balzac
Victor_Hugo	Charles_Dickens
Victor_Hugo	Fiódor_Dostoiévski
Victor_Hugo	Charles_Baudelaire
Victor_Hugo	Albert_Camus
Virginia_Woolf	John_Maynard_Keynes
Virginia_Woolf	Jane_Austen
Virginia_Woolf	Fiódor_Dostoiévski
Virginia_Woolf	Nicole_Kidman
Virginia_Woolf	T._S._Eliot
Virginia_Woolf	Anton_Tchekhov
Ema_de_Waldeck_e_Pyrmont	Alberto_de_Saxe-Coburgo-Gota
Ema_de_Waldeck_e_Pyrmont	Alexandra_da_Dinamarca
Ema_de_Waldeck_e_Pyrmont	Vitória_do_Reino_Unido
Tomás_de_Aquino	Nicolau_Maquiavel
Tomás_de_Aquino	Dante_Alighieri
Tomás_de_Aquino	Maimônides
Tomás_de_Aquino	Agostinho_de_Hipona
Tomás_de_Aquino	Duns_Scot
Tomás_de_Aquino	Francisco_de_Assis
Tomás_de_Aquino	Alberto_Magno
Tomás_de_Aquino	Aristóteles
Tomás_de_Aquino	Luís_IX_de_França
Marion_Cotillard	Christian_Bale
Marion_Cotillard	Jean-Pierre_Jeunet
Marion_Cotillard	Johnny_Depp
Marion_Cotillard	Tim_Burton
Marion_Cotillard	Woody_Allen
Marion_Cotillard	Leonardo_DiCaprio
Marion_Cotillard	Édith_Piaf
Helen_Keller	William_Gibson
John_Adams	John_Quincy_Adams
John_Adams	George_Washington
John_Adams	Thomas_Jefferson
John_Adams	Thomas_Jefferson
Armando_Guebuza	Samora_Machel
Armando_Guebuza	Joaquim_Chissano
Armando_Guebuza	Joaquim_Chissano
Tsutomu_Yamaguchi	James_Cameron
Marco_Polo	Kublai_Khan
Marco_Polo	Gengis_Khan
Jean-Jacques_Rousseau	Voltaire
Jean-Jacques_Rousseau	Émile_Durkheim
Jean-Jacques_Rousseau	Mikhail_Bakunin
Jean-Jacques_Rousseau	Michel_de_Montaigne
Jean-Jacques_Rousseau	Napoleão_Bonaparte
Jean-Jacques_Rousseau	Plutarco
Jean-Jacques_Rousseau	Cícero
Jean-Jacques_Rousseau	Johann_Gottlieb_Fichte
Jean-Jacques_Rousseau	Thomas_Hobbes
Jean-Jacques_Rousseau	Maximilien_de_Robespierre
Jean-Jacques_Rousseau	Henry_David_Thoreau
Jean-Jacques_Rousseau	Immanuel_Kant
Jean-Jacques_Rousseau	Denis_Diderot
Jean-Jacques_Rousseau	René_Descartes
Jean-Jacques_Rousseau	Karl_Marx
Jean-Jacques_Rousseau	Mikhail_Bakunin
Jean-Jacques_Rousseau	Charles_de_Montesquieu
Jean-Jacques_Rousseau	Henry_David_Thoreau
Jean-Jacques_Rousseau	John_Locke
Jean-Jacques_Rousseau	Nicolau_Maquiavel
Jean-Jacques_Rousseau	Georg_Wilhelm_Friedrich_Hegel
Dan_Brown	Leonardo_da_Vinci
Dan_Brown	Maria_Madalena
Ernest_Henry_Shackleton	Robert_Falcon_Scott
Ernest_Henry_Shackleton	Roald_Amundsen
Mary_McAleese	Mary_Robinson
John_Edwards	George_W._Bush
John_Edwards	Séneca
John_Edwards	Richard_Cheney
Milla_Jovovich	Joana_d'Arc
Milla_Jovovich	Brooke_Shields
Milla_Jovovich	Luc_Besson
Lil_Wayne	Tupac_Shakur
Lil_Wayne	Jay-Z
Lil_Wayne	Nicki_Minaj
Lil_Wayne	Eminem
Nathan_Söderblom	Nicholas_Murray_Butler
Nathan_Söderblom	Jane_Addams
Nathan_Söderblom	Frank_Billings_Kellogg
Gwyneth_Paltrow	Sylvia_Plath
Gwyneth_Paltrow	Brad_Pitt
Gwyneth_Paltrow	Ben_Affleck
Gwyneth_Paltrow	Steven_Spielberg
Klaus_von_Klitzing	Papa_Bento_XVI
Klaus_von_Klitzing	Simon_van_der_Meer
Claude_Elwood_Shannon	Erik_Erikson
Claude_Elwood_Shannon	John_von_Neumann
Claude_Elwood_Shannon	Margaret_Mead
Claude_Elwood_Shannon	Charles_Hard_Townes
Gilles_Binchois	Jan_van_Eyck
Gilles_Binchois	Josquin_des_Prez
Gilles_Binchois	Jacob_Obrecht
Gilles_Binchois	Orlando_di_Lasso
James_Watson	Francis_Crick
James_Watson	Andrew_Huxley
James_Watson	Arthur_Kornberg
Steffi_Graf	Martina_Navrátilová
Steffi_Graf	Chris_Evert
Steffi_Graf	Andre_Agassi
Richard_William_Wright	Syd_Barrett
Richard_William_Wright	Sinéad_O'Connor
Richard_William_Wright	David_Gilmour
Richard_William_Wright	George_Harrison
Richard_William_Wright	John_Paul_Jones
Albert_Kesselring	Hermann_Göring
Albert_Kesselring	Adolf_Hitler
Albert_Kesselring	Hermann_Göring
Albert_Kesselring	Winston_Churchill
Albert_Kesselring	Erwin_Rommel
Emmanuel_Adebayor	Robin_van_Persie
Emmanuel_Adebayor	Alyaksandar_Hleb
Emmanuel_Adebayor	Carlos_Tévez
Emmanuel_Adebayor	Thierry_Henry
Emmanuel_Adebayor	Cristiano_Ronaldo
Emmanuel_Adebayor	Cesc_Fàbregas
Emmanuel_Adebayor	Tomasz_Kuszczak
Juan_Ignacio_Chela	Carlos_Moyà
Juan_Ignacio_Chela	Marat_Safin
Juan_Ignacio_Chela	Roger_Federer
Juan_Ignacio_Chela	Tommy_Robredo
Jean-Auguste_Dominique_Ingres	Napoleão_Bonaparte
Jean-Auguste_Dominique_Ingres	Théophile_Gautier
Jean-Auguste_Dominique_Ingres	André_Gide
Jean-Auguste_Dominique_Ingres	Eugène_Delacroix
Jean-Auguste_Dominique_Ingres	Niccolò_Paganini
Jean-Auguste_Dominique_Ingres	Wolfgang_Amadeus_Mozart
Jean-Auguste_Dominique_Ingres	Michelangelo
Jean-Auguste_Dominique_Ingres	Jacques-Louis_David
Jean-Auguste_Dominique_Ingres	Luís_XVI_de_França
Jean-Auguste_Dominique_Ingres	Charles_Baudelaire
Jean-Auguste_Dominique_Ingres	Maria_(mãe_de_Jesus)
Jean-Auguste_Dominique_Ingres	Henri_Matisse
Jean-Auguste_Dominique_Ingres	Pablo_Picasso
Jean-Auguste_Dominique_Ingres	Christoph_Willibald_Gluck
Jean-Auguste_Dominique_Ingres	Joseph_Haydn
