Mwai_Kibaki	Daniel_Moi
Maria_Antonina_Austriaczka	Jacques-Louis_David
Taylor_Lautner	Kristen_Stewart
Taylor_Lautner	Taylor_Swift
Jodie_Foster	Cher
Jodie_Foster	Leni_Riefenstahl
Jodie_Foster	Woody_Allen
Jodie_Foster	Emma_Thompson
Jodie_Foster	Michelle_Pfeiffer
Jodie_Foster	Ellen_Burstyn
Jodie_Foster	Kathy_Bates
Jodie_Foster	Anthony_Hopkins
Jodie_Foster	Martin_Scorsese
Jodie_Foster	Mel_Gibson
Hypatia_z_Aleksandrii	Rachel_Weisz
Hypatia_z_Aleksandrii	Czesław_Miłosz
Hypatia_z_Aleksandrii	Euklides
Paul_Allen	Arystoteles
Jean-Claude_Trichet	Wim_Duisenberg
Sofia_Gubajdulina	Arvo_Pärt
Max_Frisch	Anthony_Quinn
Natasha_Richardson	Liam_Neeson
Johann_Gottlieb_Fichte	Friedrich_Wilhelm_Joseph_von_Schelling
Johann_Gottlieb_Fichte	Georg_Wilhelm_Friedrich_Hegel
Johann_Gottlieb_Fichte	Friedrich_Nietzsche
Robert_III_Stewart	Robert_II_Stewart
Werner_Heisenberg	Otto_Hahn
Werner_Heisenberg	Erwin_Schrödinger
Otton_III_(cesarz_rzymski)	Henryk_II_Święty
Charlie_Chaplin	Nat_King_Cole
Charlie_Chaplin	Eugene_O'Neill
Charlie_Chaplin	Mary_Pickford
Charlie_Chaplin	Michael_Jackson
Michelle_Williams_(aktorka)	Marilyn_Monroe
Georges_Pompidou	Michel_Debré
Eminem	Britney_Spears
Eminem	Hayley_Williams
Eminem	Christina_Aguilera
Eminem	Jay-Z
Eminem	Nicki_Minaj
Eminem	Moby
Eminem	Dr._Dre
Eminem	Rihanna
Eminem	50_Cent
Jean-François_Lyotard	Michel_Foucault
Jean-François_Lyotard	Gilles_Deleuze
Jean-François_Lyotard	Umberto_Eco
Anna_Paquin	Marisa_Tomei
Anna_Paquin	Holly_Hunter
Anna_Paquin	Joanna_d'Arc
Michael_Carrick	Fabio_Capello
Michael_Carrick	Jermain_Defoe
Michael_Carrick	Steven_Gerrard
Michael_Carrick	Rio_Ferdinand
Michael_Carrick	Frank_Lampard
Michael_Carrick	Joe_Cole
Chester_Arthur	Grover_Cleveland
Otto_IV	Henryk_Lew
Otto_IV	Fryderyk_II_Hohenstauf
Otto_IV	Konrad_III_Hohenstauf
Sarah_Palin	John_McCain
Sarah_Palin	Joe_Biden
Sarah_Palin	Bono
Sarah_Palin	Álvaro_Uribe
Sarah_Palin	Dick_Cheney
Sarah_Palin	Barack_Obama
Ian_Fleming	Kingsley_Amis
Ian_Fleming	Pierce_Brosnan
Kim_Dzong_Il	Kim_Ir_Sen
Caravaggio	Tycjan
Caravaggio	Richard_Francis_Burton
Caravaggio	Rembrandt
Menachem_Begin	Icchak_Rabin
Pierre_Laval	Philippe_Pétain
Pierre_Laval	Charles_de_Gaulle
Alain_Prost	Ayrton_Senna
Alain_Prost	Damon_Hill
Tori_Amos	Kate_Bush
Cesc_Fàbregas	Luis_Aragonés
Cesc_Fàbregas	Philippe_Senderos
Cesc_Fàbregas	Robin_van_Persie
Cesc_Fàbregas	Arsène_Wenger
Cesc_Fàbregas	Ashley_Cole
Cesc_Fàbregas	Thierry_Henry
Cesc_Fàbregas	Cristiano_Ronaldo
Cesc_Fàbregas	Fernando_Torres
Cesc_Fàbregas	Gerard_Piqué
Cesc_Fàbregas	William_Gallas
Cesc_Fàbregas	Nicklas_Bendtner
Yakubu_Aiyegbeni	Nwankwo_Kanu
Giuseppe_Garibaldi	Aleksander_Dumas_(ojciec)
Giuseppe_Garibaldi	Pius_IX
Giuseppe_Garibaldi	Giuseppe_Mazzini
Dalia_Grybauskaitė	Lech_Kaczyński
Dalia_Grybauskaitė	Valdas_Adamkus
Marina_Cwietajewa	Borys_Pasternak
Jim_Carrey	Nicolas_Cage
Rock_Hudson	Doris_Day
Rock_Hudson	Elizabeth_Taylor
Nikita_Chruszczow	Leonid_Breżniew
Nikita_Chruszczow	Gieorgij_Malenkow
Nikita_Chruszczow	Józef_Stalin
Robert_Peel	William_Ewart_Gladstone
Kevin_Keegan	Bobby_Robson
Borys_Jelcyn	Wiktor_Czernomyrdin
Borys_Jelcyn	Jegor_Gajdar
Borys_Jelcyn	Bill_Clinton
Borys_Jelcyn	Wiktor_Janukowicz
Borys_Jelcyn	Lech_Wałęsa
Borys_Jelcyn	Michaił_Gorbaczow
Borys_Jelcyn	Władimir_Putin
Jelena_Isinbajewa	Dmitrij_Miedwiediew
Andy_Murray	Michaił_Jużny
Andy_Murray	Fernando_González
Andy_Murray	James_Blake
Andy_Murray	Novak_Đoković
Andy_Murray	Rafael_Nadal
Andy_Murray	Tommy_Robredo
Andy_Murray	Juan_Martín_del_Potro
Andy_Murray	Jo-Wilfried_Tsonga
Andy_Murray	Lleyton_Hewitt
Andy_Murray	Roger_Federer
Andy_Murray	Andy_Roddick
Robert_Mugabe	Elżbieta_II
Kevin_Rudd	John_Howard
Kevin_Rudd	Julia_Gillard
Patrick_Hillery	Mary_Robinson
Paweł_VI	Jan_XXIII
Paweł_VI	Benedykt_XVI
Paweł_VI	Jan_Paweł_I
Paweł_VI	Jan_Paweł_II
Charles-François_Daubigny	Jean-Baptiste_Camille_Corot
Charles-François_Daubigny	Gustave_Courbet
Charles-François_Daubigny	Claude_Monet
Francisco_Franco	Husajn_ibn_Talal
Francisco_Franco	Heinrich_Himmler
Francisco_Franco	Jan_Karol_I_Hiszpański
Francisco_Franco	Augusto_Pinochet
Francisco_Franco	Winston_Churchill
Morgan_Freeman	Nelson_Mandela
Morgan_Freeman	Tom_Hanks
Morgan_Freeman	Clint_Eastwood
Morgan_Freeman	Matt_Damon
Morgan_Freeman	Tim_Robbins
Morgan_Freeman	George_Clooney
Morgan_Freeman	Helen_Mirren
Ingrid_Bernadotte	Małgorzata_II
Stjepan_Mesić	Franjo_Tuđman
Desmond_Tutu	Miles_Davis
Adolf_Hitler	Hannah_Arendt
Adolf_Hitler	Paul_von_Hindenburg
Adolf_Hitler	Charlie_Chaplin
Adolf_Hitler	Kurt_von_Schleicher
Adolf_Hitler	Alec_Guinness
Adolf_Hitler	Benito_Mussolini
Adolf_Hitler	Joseph_Goebbels
Adolf_Hitler	Ferdinand_Porsche
Adolf_Hitler	Karl_Dönitz
Adolf_Hitler	Ewa_Braun
Adolf_Hitler	Pius_XI
Franz_Boas	Margaret_Mead
Georges_Cuvier	Arystoteles
Harold_II	Edward_Wyznawca
Karol_I_Habsburg	Franciszek_Józef_I
Karol_I_Habsburg	Franciszek_Józef_I
Karol_I_Habsburg	Franciszek_II_Habsburg
Tomáš_Rosický	Fabio_Cannavaro
Tomáš_Rosický	Robert_Pirès
Tomáš_Rosický	Arsène_Wenger
Jan_Karol_I_Hiszpański	Francisco_Franco
Jan_Karol_I_Hiszpański	Wiktoria_Hanowerska
Jan_Karol_I_Hiszpański	Alfons_XII_Burbon
Jan_Karol_I_Hiszpański	Felipe_González
Mark_Wahlberg	Leonardo_DiCaprio
Mark_Wahlberg	Ice_Cube
Mark_Wahlberg	Kate_Moss
Ulysses_Grant	Rutherford_Hayes
Ulysses_Grant	Andrew_Johnson
Karol_II_Łysy	Karol_Otyły
Karol_II_Łysy	Ludwik_I_Pobożny
Stefan_Batory	Alba_Iulia
Stefan_Batory	Henryk_III_Walezy
Stefan_Batory	Iwan_IV_Groźny
Lisa_Gerrard	Imre_Kertész
Lisa_Gerrard	Ennio_Morricone
Dunga	Vasco_da_Gama
Henryk_II_Walezjusz	Karol_IX_Walezjusz
Henryk_II_Walezjusz	Ludwik_XII
Henryk_II_Walezjusz	Henryk_III_Walezy
Henryk_II_Walezjusz	Franciszek_I_Walezjusz
Henryk_II_Walezjusz	Katarzyna_Medycejska
Henryk_II_Walezjusz	Filip_II_Habsburg
Henryk_II_Walezjusz	Franciszek_II_Walezjusz
John_Knox	Edward_VI_Tudor
Gabriele_d'Annunzio	Benito_Mussolini
Léon_Blum	Édouard_Daladier
Léon_Blum	Albert_Lebrun
Romano_Prodi	Giorgio_Napolitano
Romano_Prodi	Silvio_Berlusconi
Romano_Prodi	Eddy_Merckx
Romano_Prodi	José_Manuel_Durão_Barroso
Romano_Prodi	Aldo_Moro
Romano_Prodi	Paolo_Bettini
Romano_Prodi	George_W._Bush
Chrystian_VI_Oldenburg	Fryderyk_V_Oldenburg
Chrystian_VI_Oldenburg	Fryderyk_IV_Oldenburg
Otton_I_Wittelsbach	Ludwik_I_Wittelsbach
Piotr_II_Karadziordziewić	Jerzy_VI_Windsor
Piotr_II_Karadziordziewić	Aleksander_I_Karadziordziewić
Małgorzata_II	Fryderyk_IX
Małgorzata_II	Ingrid_Bernadotte
Małgorzata_II	Gustaw_V
Małgorzata_II	Chrystian_X
Małgorzata_II	Wiktoria_Hanowerska
Jegor_Gajdar	Wiktor_Czernomyrdin
Jegor_Gajdar	Borys_Jelcyn
Pierre_Messmer	Michel_Debré
Pierre_Messmer	Jacques_Chirac
Akira_Kurosawa	Toshirō_Mifune
Jim_Thorpe	Michael_Curtiz
Aleksy_Nikołajewicz_Romanow	Mikołaj_II_Romanow
Aleksy_Nikołajewicz_Romanow	Wilhelm_II_Hohenzollern
Bjørnstjerne_Bjørnson	Henryk_Sienkiewicz
Bjørnstjerne_Bjørnson	Victor_Hugo
Bjørnstjerne_Bjørnson	Ignacy_Jan_Paderewski
John_Fitzgerald_Kennedy	Nikita_Chruszczow
John_Fitzgerald_Kennedy	John_Quincy_Adams
John_Fitzgerald_Kennedy	John_Connally
John_Fitzgerald_Kennedy	Sam_Houston
John_Fitzgerald_Kennedy	Harry_Truman
John_Fitzgerald_Kennedy	Fidel_Castro
John_Fitzgerald_Kennedy	Richard_Nixon
John_Fitzgerald_Kennedy	Jacqueline_Kennedy_Onassis
John_Fitzgerald_Kennedy	Lee_Harvey_Oswald
John_Fitzgerald_Kennedy	Dawid_Ben_Gurion
John_Fitzgerald_Kennedy	William_McKinley
John_Fitzgerald_Kennedy	Lyndon_B._Johnson
Alfredo_Stroessner	Ronald_Reagan
Françoise_Barré-Sinoussi	Harald_zur_Hausen
Sukarno	Suharto
Ellen_DeGeneres	Oprah_Winfrey
Emmanuel_Levinas	Edmund_Husserl
Joseph_Priestley	Henry_Cavendish
Javier_Mascherano	Nigel_Reo-Coker
Javier_Mascherano	Diego_Maradona
Karol_VII_Bawarski	Maria_Teresa_Habsburg
Karol_VII_Bawarski	Jan_III_Sobieski
Karol_VII_Bawarski	Ferdynand_II_Habsburg
Karol_VII_Bawarski	Franciszek_I_Lotaryński
Karol_VII_Bawarski	Karol_VI_Habsburg
Karol_VII_Bawarski	Henryk_IV_Burbon
Rutger_Hauer	Sylvester_Stallone
Kate_Bosworth	Orlando_Bloom
Whoopi_Goldberg	Julia_Roberts
Whoopi_Goldberg	Michelle_Pfeiffer
Bob_Geldof	David_Bowie
Bob_Geldof	Bob_Dylan
Bob_Geldof	Phil_Collins
Bob_Geldof	Paul_McCartney
Bob_Geldof	Tina_Turner
Bob_Geldof	Mick_Jagger
Bob_Geldof	Bono
Bob_Geldof	Sting
Bob_Geldof	Elton_John
Bob_Geldof	B.B._King
Charles_Bukowski	Sean_Penn
Charles_Bukowski	Bono
Habib_Burgiba	Zin_Al-Abidin_Ben_Ali
David_Nalbandian	Jo-Wilfried_Tsonga
David_Nalbandian	Andy_Murray
David_Nalbandian	David_Ferrer
David_Nalbandian	Robin_Söderling
David_Nalbandian	Carlos_Moyá
David_Nalbandian	Fernando_González
David_Nalbandian	Lleyton_Hewitt
David_Nalbandian	Marat_Safin
David_Nalbandian	Roger_Federer
David_Nalbandian	Guillermo_Coria
David_Nalbandian	Guillermo_Cañas
David_Nalbandian	Rafael_Nadal
David_Nalbandian	Andy_Roddick
Al_Oerter	Carl_Lewis
James_Owens	Adolf_Hitler
Kolo_Touré	Yaya_Touré
Kolo_Touré	Fabio_Cannavaro
Silvio_Berlusconi	Carlo_Azeglio_Ciampi
Silvio_Berlusconi	Tony_Blair
Silvio_Berlusconi	Jacques_Chirac
Silvio_Berlusconi	Romano_Prodi
Silvio_Berlusconi	George_W._Bush
Ralph_Waldo_Emerson	Walt_Whitman
Ralph_Waldo_Emerson	Jezus_Chrystus
Ralph_Waldo_Emerson	Sokrates
Ralph_Waldo_Emerson	Richard_Rorty
Ralph_Waldo_Emerson	Platon
Ralph_Waldo_Emerson	Allen_Ginsberg
Roman_Pawluczenko	Dimityr_Berbatow
Martin_Luther_King	Bob_Dylan
Martin_Luther_King	Charlton_Heston
Martin_Luther_King	Rosa_Parks
Martin_Luther_King	Marlon_Brando
Martin_Luther_King	Joan_Baez
Matt_Stone	Saddam_Husajn
Muhammad_Ali_(bokser)	Michael_Mann
Muhammad_Ali_(bokser)	Jon_Voight
Muhammad_Ali_(bokser)	Norman_Mailer
Iggy_Pop	David_Bowie
Iggy_Pop	Red_Hot_Chili_Peppers
Jean-Paul_Sartre	Albert_Schweitzer
Jean-Paul_Sartre	Simone_de_Beauvoir
Jean-Paul_Sartre	Edmund_Husserl
Jean-Paul_Sartre	Charles_de_Gaulle
Jean-Paul_Sartre	Maurice_Merleau-Ponty
Jane_Austen	Walter_Scott
Linus_Torvalds	Richard_Stallman
Otto_Hahn	Lise_Meitner
Otto_Hahn	Werner_Heisenberg
Otto_Hahn	Linus_Pauling
Otto_Hahn	Max_von_Laue
Judy_Garland	Ella_Fitzgerald
Judy_Garland	Elizabeth_Taylor
Judy_Garland	George_Cukor
Judy_Garland	Jean_Simmons
Judy_Garland	Paul_Robeson
Judy_Garland	Grace_Grimaldi
Judy_Garland	Frank_Sinatra
Judy_Garland	Ginger_Rogers
Judy_Garland	Stevie_Wonder
Judy_Garland	James_Mason
Judy_Garland	Marvin_Gaye
Judy_Garland	Liza_Minnelli
Charles_Lindbergh	Henry_Ford
Charles_Lindbergh	Calvin_Coolidge
Charles_Lindbergh	Hermann_Göring
Charles_Lindbergh	Antoine_de_Saint-Exupéry
Charles_Lindbergh	Czang_Kaj-szek
Charles_Lindbergh	Pearl_Buck
Richard_Feynman	Hans_Bethe
Bill_Gates	Carlos_Slim_Helú
Bill_Gates	Paul_Allen
Bill_Gates	Elżbieta_II
Bill_Gates	Bono
Lukian_z_Samosat	Homer
Lukian_z_Samosat	Sokrates
Lukian_z_Samosat	Plutarch
Lukian_z_Samosat	Ksenofont
Lukian_z_Samosat	Pitagoras
Lukian_z_Samosat	Erazm_z_Rotterdamu
Lukian_z_Samosat	Hezjod
Lukian_z_Samosat	Platon
Lukian_z_Samosat	Herodot
Lukian_z_Samosat	Tukidydes
Graham_Greene_(pisarz)	Carol_Reed
Albert_Wielki	Arystoteles
Albert_Wielki	Tomasz_z_Akwinu
Michael_Schumacher	Kimi_Räikkönen
Michael_Schumacher	Fernando_Alonso
Theo_Walcott	Thierry_Henry
Święty_Jerzy	Gustave_Moreau
William-Adolphe_Bouguereau	Alfons_Mucha
François_Fillon	Ségolène_Royal
François_Fillon	Christine_Lagarde
François_Fillon	Alain_Juppé
François_Fillon	Dominique_de_Villepin
Ray_Charles	Jamie_Foxx
Ray_Charles	B.B._King
Ray_Charles	Frank_Sinatra
Ray_Charles	Jimi_Hendrix
Ray_Charles	Stevie_Wonder
Julie_Andrews	Judy_Garland
Julie_Andrews	Alfred_Hitchcock
Julie_Andrews	Shirley_MacLaine
Julie_Andrews	Julie_Christie
Jorge_Luis_Borges	Umberto_Eco
Jorge_Luis_Borges	Walter_Gropius
Molier	Arystofanes
Federico_Macheda	Cristiano_Ronaldo
Jean_Reno	Nicolas_Sarkozy
Heinrich_Lübke	Theodor_Heuss
Heinrich_Lübke	Gustav_Heinemann
Otton_I_Wielki	Henryk_I_Ptasznik
Friedrich_Hayek	Margaret_Thatcher
Artur_Boruc	Iker_Casillas
Hubert_Humphrey	Spiro_T._Agnew
Hubert_Humphrey	Harry_Truman
Hubert_Humphrey	Walter_Mondale
Hubert_Humphrey	Lyndon_B._Johnson
Joe_DiMaggio	Marilyn_Monroe
Joe_DiMaggio	Tom_Waits
Ferdynand_II_Katolicki	Katarzyna_Aragońska
Ferdynand_II_Katolicki	Karol_V_Habsburg
Ferdynand_II_Katolicki	Henryk_VIII_Tudor
Roman_Herzog	Johannes_Rau
Roman_Herzog	Richard_von_Weizsäcker
Guillermo_Coria	Juan_Carlos_Ferrero
Guillermo_Coria	David_Ferrer
Guillermo_Coria	Carlos_Moyá
Guillermo_Coria	Andre_Agassi
Guillermo_Coria	Roger_Federer
Guillermo_Coria	David_Nalbandian
Guillermo_Coria	Rafael_Nadal
Guillermo_Coria	Tommy_Robredo
Guillermo_Coria	Andy_Roddick
Salomon_(król_Izraela)	Mahomet
Dinara_Safina	Kim_Clijsters
Dinara_Safina	Venus_Williams
Dinara_Safina	Zheng_Jie
Dinara_Safina	Serena_Williams
Dinara_Safina	Jelena_Janković
Dinara_Safina	Jelena_Isinbajewa
Dinara_Safina	Swietłana_Kuzniecowa
Dinara_Safina	Ana_Ivanović
Dinara_Safina	Steffi_Graf
Dinara_Safina	Jelena_Diemientjewa
Dinara_Safina	Caroline_Wozniacki
Dinara_Safina	Marat_Safin
Dinara_Safina	Rafael_Nadal
Dinara_Safina	Patty_Schnyder
Dinara_Safina	Justine_Henin
Dinara_Safina	Amélie_Mauresmo
Rosalynn_Carter	Hillary_Rodham_Clinton
Rosalynn_Carter	Betty_Ford
Rosalynn_Carter	Jimmy_Carter
Rosalynn_Carter	Eleanor_Roosevelt
Cristiano_Ronaldo	Javier_Saviola
Cristiano_Ronaldo	Ronaldo
Cristiano_Ronaldo	Ferenc_Puskás
Cristiano_Ronaldo	Alex_Ferguson
Cristiano_Ronaldo	Luís_Figo
Cristiano_Ronaldo	Alfredo_Di_Stéfano
Cristiano_Ronaldo	Ricardo_Carvalho
Cristiano_Ronaldo	Wayne_Rooney
John_Adams	John_Quincy_Adams
John_Adams	Benjamin_Franklin
John_Adams	George_Washington
John_Adams	Thomas_Jefferson
Hugh_Laurie	Sting
Hugh_Laurie	Kate_Bush
Hugh_Laurie	Rowan_Atkinson
Hugh_Laurie	Annie_Lennox
Hugh_Laurie	Meryl_Streep
Marco_Polo	Kubilaj-chan
Marco_Polo	Czyngis-chan
Marco_Polo	Krzysztof_Kolumb
Zheng_Jie	Jelena_Diemientjewa
Zheng_Jie	Maria_Kirilenko
Zheng_Jie	Dinara_Safina
Zheng_Jie	Ana_Ivanović
Zheng_Jie	Samantha_Stosur
Herman_Van_Rompuy	Yves_Leterme
Herman_Van_Rompuy	Fredrik_Reinfeldt
Cadel_Evans	Alberto_Contador
Michael_Caine	Jack_Nicholson
Michael_Caine	Józef_Stalin
Juliana_(królowa_Holandii)	Paweł_I_Romanow
Juliana_(królowa_Holandii)	Emma_Waldeck-Pyrmont
William_Wordsworth	John_Ruskin
William_Wordsworth	Henry_David_Thoreau
William_Wordsworth	Ralph_Waldo_Emerson
William_Wordsworth	Czesław_Miłosz
Oliver_Smithies	Mario_Capecchi
Richard_Gere	Renée_Zellweger
Richard_Gere	Timothy_Dalton
Richard_Gere	Diane_Keaton
Richard_Gere	Catherine_Zeta-Jones
Richard_Gere	Cindy_Crawford
Richard_Gere	Kim_Basinger
Lucas_Grabeel	Brad_Pitt
Samuel_Eto'o	Diego_Milito
Heinrich_Heine	Franz_Schubert
Heinrich_Heine	Robert_Schumann
Calvin_Coolidge	Herbert_Hoover
Calvin_Coolidge	Charles_Warren_Fairbanks
Calvin_Coolidge	Charles_Gates_Dawes
Calvin_Coolidge	Warren_Harding
Albert_Kesselring	Bernard_Law_Montgomery
Horatio_Nelson	Wilhelm_IV_Hanowerski
Cimabue	Giotto_di_Bondone
Franciszek_I_Lotaryński	Karol_VII_Bawarski
Franciszek_I_Lotaryński	Stanisław_Leszczyński
Franciszek_I_Lotaryński	Maria_Teresa_Habsburg
Franciszek_I_Lotaryński	Ferdynand_III_Habsburg
Franciszek_I_Lotaryński	Ludwik_XIII
Franciszek_I_Lotaryński	Ferdynand_II_Habsburg
Franciszek_I_Lotaryński	Józef_II_Habsburg
Franciszek_I_Lotaryński	Leopold_II_Habsburg
Franciszek_I_Lotaryński	Henryk_IV_Burbon
Nastassja_Kinski	Lech_Wałęsa
Rocco_Siffredi	Alain_Delon
Patrick_Swayze	Tom_Cruise
Patrick_Swayze	Francis_Ford_Coppola
Patrick_Swayze	Tom_Waits
Patrick_Swayze	Sofia_Coppola
Michael_Gough	Tim_Burton
Sylvester_Stallone	Woody_Allen
Sylvester_Stallone	Diane_Keaton
John_Key	Helen_Clark
Leonard_Bernstein	Aaron_Copland
Malcolm_X	Denzel_Washington
Sharon_den_Adel	Armin_van_Buuren
Trygve_Lie	Dag_Hammarskjöld
Marcel_Proust	Anatole_France
Marcel_Proust	James_Joyce
Marcel_Proust	Pablo_Picasso
Marcel_Proust	Henri_Bergson
Marcel_Proust	George_Eliot
Marcel_Proust	Platon
Marcel_Proust	Igor_Strawinski
Marcel_Proust	Vladimir_Nabokov
Marcel_Proust	Stendhal
Wiktor_Juszczenko	Leonid_Kuczma
Wiktor_Juszczenko	Lech_Kaczyński
Wiktor_Juszczenko	Wiktor_Janukowicz
Taylor_Swift	Miley_Cyrus
Taylor_Swift	Amy_Winehouse
Taylor_Swift	Lil_Wayne
Taylor_Swift	Shirley_MacLaine
Taylor_Swift	Tina_Turner
Taylor_Swift	Dolly_Parton
Taylor_Swift	50_Cent
Taylor_Swift	Kanye_West
Benjamin_Harrison	William_McKinley
Benjamin_Harrison	Grover_Cleveland
Czyngis-chan	Marco_Polo
Morihei_Ueshiba	Jigorō_Kanō
Greta_Garbo	Joan_Crawford
Piotr_Apostoł	Henryk_Sienkiewicz
Piotr_Apostoł	Paweł_z_Tarsu
Piotr_Apostoł	Neron
Johannes_Brahms	Richard_Wagner
Johannes_Brahms	Ferenc_Liszt
Johannes_Brahms	Arnold_Schönberg
Johannes_Brahms	Robert_Schumann
Anaklet	Klemens_I
Anaklet	Domicjan
Li_Xiannian	Deng_Xiaoping
Björn_Borg	Ilie_Năstase
Björn_Borg	Ivan_Lendl
Sima_Qian	Konfucjusz
Sima_Qian	Lu_Xun
Sima_Qian	Herodot
Ewa_Braun	Adolf_Hitler
Bülent_Ecevit	Abdullah_Gül
Bülent_Ecevit	George_W._Bush
Aleksander_Sewer	Maksymin_Trak
John_Rawls	Immanuel_Kant
Selena	George_W._Bush
Hans_Christian_Andersen	Karol_Dickens
Hans_Christian_Andersen	Søren_Kierkegaard
Wiktor_Janukowicz	Leonid_Kuczma
Wiktor_Janukowicz	Wiktor_Juszczenko
Wiktor_Janukowicz	Bronisław_Komorowski
Wiktor_Janukowicz	Julia_Tymoszenko
Chris_Brown_(piosenkarz)	Justin_Bieber
Chris_Brown_(piosenkarz)	Lil_Wayne
Chris_Brown_(piosenkarz)	Usher
Chris_Brown_(piosenkarz)	Lil_Wayne
Chris_Brown_(piosenkarz)	Rihanna
Chris_Brown_(piosenkarz)	Stevie_Wonder
Chris_Brown_(piosenkarz)	Jay-Z
Chris_Brown_(piosenkarz)	Nicki_Minaj
Chris_Brown_(piosenkarz)	Jordin_Sparks
Michelle_Bachelet	Ricardo_Lagos
Michelle_Bachelet	Sebastián_Piñera
Jeff_Beck	Brian_May
Jeff_Beck	Tina_Turner
Jeff_Beck	Mick_Jagger
Jeff_Beck	Jimi_Hendrix
Jeff_Beck	Jon_Bon_Jovi
Jeff_Beck	Stevie_Wonder
Jeff_Beck	Eric_Clapton
Jeff_Beck	Stevie_Ray_Vaughan
James_Joyce	Ezra_Pound
James_Joyce	Homer
James_Joyce	Truman_Capote
Rani_Mukerji	Preity_Zinta
Rani_Mukerji	Shah_Rukh_Khan
Lech_Kaczyński	Bronisław_Komorowski
Lech_Kaczyński	Aleksander_Kwaśniewski
Martin_Heidegger	Hannah_Arendt
Joan_Sutherland	Giacomo_Meyerbeer
Joan_Sutherland	Gaetano_Donizetti
Joan_Sutherland	Luciano_Pavarotti
Joan_Sutherland	Vincenzo_Bellini
Tiësto	Justin_Timberlake
Tiësto	Flo_Rida
Tiësto	Timbaland
Tiësto	Armin_van_Buuren
Tiësto	Nelly_Furtado
Robert_Plant	Elvis_Presley
Henryk_I_Ptasznik	Otton_I_Wielki
Kevin_Costner	Courteney_Cox
Eugene_O'Neill	Jack_Nicholson
Eugene_O'Neill	Charlie_Chaplin
Orlando_di_Lasso	Wergiliusz
Kimi_Räikkönen	Jenson_Button
Kimi_Räikkönen	Felipe_Massa
Kimi_Räikkönen	Nick_Heidfeld
Kimi_Räikkönen	Mika_Häkkinen
Kimi_Räikkönen	Rubens_Barrichello
Kimi_Räikkönen	Michael_Schumacher
Kimi_Räikkönen	Fernando_Alonso
Ricardo_Carvalho	José_Mourinho
Natalie_Portman	Renée_Zellweger
Natalie_Portman	Anna_Boleyn
Natalie_Portman	Rachel_Weisz
Natalie_Portman	Sandra_Bullock
Peter_Gabriel	Kate_Bush
Fryderyk_VI_Oldenburg	Fryderyk_V_Oldenburg
Fryderyk_VI_Oldenburg	Chrystian_VI_Oldenburg
Fryderyk_VI_Oldenburg	Fryderyk_IV_Oldenburg
Fryderyk_VI_Oldenburg	Jerzy_II_Hanowerski
Fryderyk_VI_Oldenburg	Jerzy_I_Hanowerski
Fryderyk_VI_Oldenburg	Chrystian_VII_Oldenburg
Fryderyk_VI_Oldenburg	Chrystian_VIII_Oldenburg
Dominique_de_Villepin	Jean-Pierre_Raffarin
Dominique_de_Villepin	Nicolas_Sarkozy
Dominique_de_Villepin	François_Fillon
Dominique_de_Villepin	Christine_Lagarde
Sully_Prudhomme	Charles_Gounod
Sully_Prudhomme	Sokrates
Sully_Prudhomme	Selma_Lagerlöf
Sully_Prudhomme	Platon
Sully_Prudhomme	August_Strindberg
Sully_Prudhomme	Kartezjusz
Sully_Prudhomme	Gabriel_Fauré
Wesley_Sneijder	Abou_Diaby
Wesley_Sneijder	Hedwiges_Maduro
Wesley_Sneijder	Ryan_Babel
Wesley_Sneijder	Robinho
Sarah_Jessica_Parker	Matthew_Broderick
Timothy_Dalton	Roger_Moore
Timothy_Dalton	Ian_Fleming
Timothy_Dalton	Pierce_Brosnan
Jean_de_La_Fontaine	Hyacinthe_Rigaud
Michel_Rocard	Pierre_Bérégovoy
Michel_Rocard	Lionel_Jospin
Michel_Rocard	Laurent_Fabius
Michel_Rocard	Édith_Cresson
Michel_Rocard	Jacques_Chirac
Henryk_VI_Lancaster	Karol_VI_Szalony
Henryk_VI_Lancaster	Edward_IV_York
Kristen_Bell	Cher
August_Strindberg	Edvard_Munch
Święty_Szczepan	Giotto_di_Bondone
Tony_Blair	Bertie_Ahern
Tony_Blair	Gordon_Brown
Tony_Blair	John_Major
Oscar_Niemeyer	Le_Corbusier
Joseph_Louis_Lagrange	Antoine_Lavoisier
Karol_XIV_Jan	Karol_XIII
Karol_XIV_Jan	Oskar_I
Colin_Powell	Condoleezza_Rice
Colin_Powell	Madeleine_Albright
Daniel_Radcliffe	J._K._Rowling
Daniel_Radcliffe	Chris_Columbus
Alain_Delon	Nico
Aleksander_VIII	Innocenty_XI
Aleksander_VIII	Innocenty_XII
Pierre_Joseph_Proudhon	Karol_Marks
Tabare_Vazquez	José_Mujica
Pol_Pot	Mao_Zedong
Pol_Pot	Nicolae_Ceauşescu
Ian_Thorpe	Michael_Phelps
Daniel_Bernoulli	Jakob_Bernoulli
Daniel_Bernoulli	Johann_Bernoulli
James_Blake	Daniela_Hantuchová
James_Blake	Carlos_Moyá
James_Blake	Fernando_González
James_Blake	Andy_Murray
James_Blake	Andre_Agassi
James_Blake	Lleyton_Hewitt
James_Blake	Roger_Federer
James_Blake	Andy_Roddick
Heinrich_Schütz	Claudio_Monteverdi
