Jacob_Obrecht	Josquin_Des_Prez
Dwight_D._Eisenhower	Mao_Zedong
Dwight_D._Eisenhower	George_Patton
Dwight_D._Eisenhower	George_H.W._Bush
Dwight_D._Eisenhower	Harry_S._Truman
Dwight_D._Eisenhower	Chiang_Kai-shek
Dwight_D._Eisenhower	Bernard_Montgomery
Dwight_D._Eisenhower	Richard_Nixon
Dwight_D._Eisenhower	Douglas_MacArthur
Cliff_Richard	Elton_John
Cliff_Richard	Elvis_Presley
Cliff_Richard	Sarah_Brightman
Erik_Axel_Karlfeldt	Dag_Hammarskjöld
Anna_Tsjakvetadze	Jelena_Dementjeva
Anna_Tsjakvetadze	Jelena_Janković
Anna_Tsjakvetadze	Shahar_Peer
Anna_Tsjakvetadze	Caroline_Wozniacki
Anna_Tsjakvetadze	Nadja_Petrova
Heinrich_Hertz	Gustav_Robert_Kirchhoff
Heinrich_Hertz	Guglielmo_Marconi
Heinrich_Hertz	Gustav_Ludwig_Hertz
Heinrich_Hertz	Karl_Ferdinand_Braun
Heinrich_Hertz	Hermann_von_Helmholtz
Heinrich_Hertz	James_Clerk_Maxwell
Heinrich_Hertz	Philipp_Eduard_Anton_Lenard
Joseph-Louis_Lagrange	Frederik_II_van_Pruisen
Joseph-Louis_Lagrange	Leonhard_Euler
Samora_Machel	Joaquim_Chissano
Naomi_Watts	Heath_Ledger
Naomi_Watts	Nicole_Kidman
Rihanna	Justin_Timberlake
Rihanna	Britney_Spears
Rihanna	Timbaland
Rihanna	Amy_Winehouse
Rihanna	Nicole_Scherzinger
Rihanna	Whitney_Houston
Rihanna	Kanye_West
Rihanna	Jay-Z
Rihanna	Nicki_Minaj
Rihanna	Bob_Marley
Rihanna	Eminem
Rihanna	David_Guetta
Daniel_Ortega	Anastasio_Somoza_Debayle
William_Lawrence_Bragg	Charles_Glover_Barkla
William_Lawrence_Bragg	William_Henry_Bragg
William_Lawrence_Bragg	Max_von_Laue
Roger_Moore	Tony_Curtis
Roger_Moore	Dirk_Bogarde
Roger_Moore	Timothy_Dalton
Roger_Moore	Jean-Claude_Van_Damme
Roger_Moore	George_Lazenby
Roger_Moore	Sean_Connery
Paul_Heyse	Selma_Lagerlöf
Paul_Heyse	Giovanni_Boccaccio
Rainer_Maria_Rilke	Arthur_Schopenhauer
Rainer_Maria_Rilke	Paul_Cézanne
Rainer_Maria_Rilke	Friedrich_Nietzsche
Rainer_Maria_Rilke	Franz_Kafka
Rainer_Maria_Rilke	Auguste_Rodin
Rainer_Maria_Rilke	Peter_Ustinov
Rainer_Maria_Rilke	Sigmund_Freud
Clara_Schumann	Johann_Wolfgang_von_Goethe
Clara_Schumann	Felix_Mendelssohn_Bartholdy
Clara_Schumann	Johannes_Brahms
Clara_Schumann	Robert_Schumann
Lodewijk_XV_van_Frankrijk	Frederik_II_van_Pruisen
Lodewijk_XV_van_Frankrijk	Madame_de_Pompadour
Lodewijk_XV_van_Frankrijk	Lodewijk_XIV_van_Frankrijk
Lodewijk_XV_van_Frankrijk	Lodewijk_XVI_van_Frankrijk
Lodewijk_XV_van_Frankrijk	Hyacinthe_Rigaud
Lodewijk_XV_van_Frankrijk	Jules_Mazarin
Lodewijk_XV_van_Frankrijk	Stanislaus_Leszczyński
Catharina_de'_Medici	Maria_I_van_Schotland
Catharina_de'_Medici	Filips_II_van_Spanje
Catharina_de'_Medici	Hendrik_II_van_Frankrijk
Catharina_de'_Medici	Willem_van_Oranje
Catharina_de'_Medici	Hendrik_III_van_Frankrijk
Catharina_de'_Medici	Elizabeth_I_van_Engeland
Robert_II_van_Schotland	Robert_I_van_Schotland
Mark_Cavendish	Eddy_Merckx
Mark_Cavendish	Bradley_Wiggins
Ferdinand_II_van_het_Heilige_Roomse_Rijk	Wladislaus_Wasa
Ferdinand_II_van_het_Heilige_Roomse_Rijk	Frederik_V_van_de_Palts
Juan_Carlos_Ferrero	David_Ferrer
Juan_Carlos_Ferrero	Carlos_Moyà
Juan_Carlos_Ferrero	Lleyton_Hewitt
Juan_Carlos_Ferrero	Marat_Safin
Juan_Carlos_Ferrero	Guillermo_Coria
Juan_Carlos_Ferrero	Guillermo_Cañas
Juan_Carlos_Ferrero	Rafael_Nadal
Juan_Carlos_Ferrero	Andy_Roddick
Vincenzo_Bellini	Maria_Callas
Vincenzo_Bellini	Joan_Sutherland
Vincenzo_Bellini	Gaetano_Donizetti
Vincenzo_Bellini	Voltaire
Vincenzo_Bellini	Gioacchino_Rossini
Vincenzo_Bellini	Victor_Hugo
Jeff_Buckley	Leonard_Cohen
James_Baker	Ronald_Reagan
James_Baker	Gerald_Ford
James_Baker	George_H.W._Bush
James_Baker	Saddam_Hoessein
The_Kooks	David_Bowie
Zhang_Yimou	Mao_Zedong
Zhang_Yimou	Zhang_Ziyi
Orlando_Bloom	Oscar_Wilde
Orlando_Bloom	Kate_Bosworth
Orlando_Bloom	Stephen_Fry
Kurt_von_Schleicher	Adolf_Hitler
Kurt_von_Schleicher	Franz_von_Papen
Kurt_von_Schleicher	Paul_von_Hindenburg
Willard_Van_Orman_Quine	Alfred_North_Whitehead
Matthew_Fox	J.J._Abrams
Henryk_Sienkiewicz	José_Echegaray_y_Eizaguirre
Henryk_Sienkiewicz	Giosuè_Carducci
George_Akerlof	George_W._Bush
Burt_Lancaster	John_F._Kennedy
Burt_Lancaster	Martin_Luther_King
Burt_Lancaster	Dirk_Bogarde
Burt_Lancaster	Bernardo_Bertolucci
Burt_Lancaster	Marlon_Brando
Burt_Lancaster	Kirk_Douglas
Burt_Lancaster	Deborah_Kerr
José_Raúl_Capablanca	Emanuel_Lasker
José_Raúl_Capablanca	Aleksandr_Aljechin
Leona_Lewis	Kelly_Clarkson
Leona_Lewis	Britney_Spears
Leona_Lewis	Judy_Garland
Leona_Lewis	Jimmy_Page
Leona_Lewis	Joni_Mitchell
Leona_Lewis	Dolly_Parton
Leona_Lewis	Whitney_Houston
Leona_Lewis	Céline_Dion
Leona_Lewis	Elton_John
Leona_Lewis	Duffy
Woody_Allen	André_Previn
Woody_Allen	Mia_Farrow
Woody_Allen	Kenneth_Branagh
Woody_Allen	John_Cusack
Woody_Allen	Ingmar_Bergman
Alphonse_de_Lamartine	Napoleon_III
Alphonse_de_Lamartine	Théophile_Gautier
Alphonse_de_Lamartine	François_Guizot
Alphonse_de_Lamartine	Victor_Hugo
Isadora_Duncan	Vanessa_Redgrave
Arthur_Schawlow	Kai_Manne_Börje_Siegbahn
Arthur_Schawlow	Charles_Townes
Arthur_Schawlow	Nico_Bloembergen
Alessandro_Manzoni	Giuseppe_Verdi
Caroline_Wozniacki	Kim_Clijsters
Caroline_Wozniacki	Jelena_Dementjeva
Caroline_Wozniacki	Dinara_Safina
Caroline_Wozniacki	Anna_Tsjakvetadze
Caroline_Wozniacki	Marion_Bartoli
Caroline_Wozniacki	Jelena_Dementjeva
Caroline_Wozniacki	Jelena_Janković
Caroline_Wozniacki	Nadja_Petrova
Caroline_Wozniacki	Samantha_Stosur
Caroline_Wozniacki	Svetlana_Koeznetsova
Walter_Schirra	Virgil_Grissom
Walter_Schirra	Walter_Cronkite
Liv_Tyler	Liv_Ullmann
Liv_Tyler	Steven_Tyler
Liv_Tyler	Peter_Jackson
Liv_Tyler	Aerosmith
Nero_(keizer)	Caligula
Nero_(keizer)	Lucius_Annaeus_Seneca
Victor_Emanuel_III_van_Italië	Benito_Mussolini
Victor_Emanuel_III_van_Italië	Haile_Selassie
Victor_Emanuel_III_van_Italië	Adolf_Hitler
Victor_Emanuel_III_van_Italië	Boris_III_van_Bulgarije
Rabindranath_Tagore	Rudyard_Kipling
Rabindranath_Tagore	Romain_Rolland
Ovidius	John_Milton
Ovidius	Vergilius
Ovidius	Horatius
Har_Gobind_Khorana	Marshall_Warren_Nirenberg
Har_Gobind_Khorana	Ragnar_Granit
Andrej_Sacharov	Eisaku_Sato
Andrej_Sacharov	Michail_Gorbatsjov
Mark_David_Chapman	J.D._Salinger
Mark_David_Chapman	John_Lennon
Mark_David_Chapman	Paul_McCartney
Mark_David_Chapman	Yoko_Ono
William_Henry_Bragg	Charles_Glover_Barkla
William_Henry_Bragg	Max_von_Laue
William_Henry_Bragg	William_Lawrence_Bragg
Gabriel_Fauré	Homerus
Gabriel_Fauré	Paul_Verlaine
Gabriel_Fauré	Claude_Debussy
Gabriel_Fauré	Camille_Saint-Saëns
Adolphe_Adam	Théophile_Gautier
Adolphe_Adam	Heinrich_Heine
Adolphe_Adam	Johann_Wolfgang_von_Goethe
Georges_Bizet	Charles_Gounod
Georges_Bizet	Victor_Hugo
Karel_Martel	Lodewijk_de_Vrome
Karel_Martel	Pepijn_de_Korte
Peter_Ustinov	Agatha_Christie
Rama_IX	Thaksin_Shinawatra
Rama_IX	Kofi_Annan
Rama_IX	Elvis_Presley
Tarja_Halonen	Martti_Ahtisaari
Tarja_Halonen	Conan_O'Brien
Nelson_Mandela	Thabo_Mbeki
Nelson_Mandela	Bill_Clinton
Nelson_Mandela	Jimmy_Carter
Nelson_Mandela	Kofi_Annan
Nelson_Mandela	Desmond_Tutu
Nelson_Mandela	Yitzchak_Rabin
Nelson_Mandela	Juan_Carlos_I_van_Spanje
Nelson_Mandela	Alexander_Dubček
Nelson_Mandela	Yasser_Arafat
Nelson_Mandela	Shimon_Peres
Nelson_Mandela	Samora_Machel
Nelson_Mandela	Peter_Gabriel
Nelson_Mandela	Beatrix_der_Nederlanden
Nelson_Mandela	Frederik_Willem_de_Klerk
Stephen_King_(schrijver)	Matt_Groening
Dakota_Fanning	Ray_Charles
Dakota_Fanning	Jennifer_Hudson
Dakota_Fanning	Bette_Davis
Dakota_Fanning	Tom_Cruise
Dakota_Fanning	Denzel_Washington
Dakota_Fanning	Sean_Penn
Dakota_Fanning	Kevin_Bacon
Dakota_Fanning	Orlando_Bloom
Dakota_Fanning	Robert_De_Niro
Dakota_Fanning	Steven_Spielberg
Dakota_Fanning	Charlize_Theron
José_Manuel_Barroso	Romano_Prodi
Lance_Armstrong	Lance_Armstrong
Lance_Armstrong	Eddy_Merckx
Lance_Armstrong	Floyd_Landis
Lance_Armstrong	Óscar_Pereiro
Lance_Armstrong	Jan_Ullrich
Heinz_Guderian	Erich_von_Manstein
Heinz_Guderian	Albert_Speer
John_Churchill	Winston_Churchill
Michael_Essien	Patrick_Vieira
Jerome_Karle	Robert_Bruce_Merrifield
Jerome_Karle	Herbert_A._Hauptman
John_Field	Francesco_Petrarca
John_Field	Michail_Glinka
Helen_Clark	John_Key
Helen_Clark	Ban_Ki-moon
Honorius_(keizer)	Theodosius_II
Honorius_(keizer)	Valentinianus_III
Honorius_(keizer)	Theodosius_I
Ricky_Martin	Eros_Ramazzotti
Ricky_Martin	Christina_Aguilera
Will_Smith	Dr._Dre
Will_Smith	Nicole_Scherzinger
Will_Smith	Keanu_Reeves
Will_Smith	Brad_Pitt
Will_Smith	Muhammad_Ali
Will_Smith	Barack_Obama
Baruch_Spinoza	Ferdinand_II_van_Aragon
Baruch_Spinoza	Thomas_Hobbes
Baruch_Spinoza	Robert_Boyle
Baruch_Spinoza	Christiaan_Huygens
Baruch_Spinoza	Johann_Wolfgang_von_Goethe
Baruch_Spinoza	Louis_Althusser
Baruch_Spinoza	Georg_Wilhelm_Friedrich_Hegel
Baruch_Spinoza	René_Descartes
Salma_Hayek	Penélope_Cruz
Salma_Hayek	Edward_Norton
Saddam_Hoessein	Ronald_Reagan
Saddam_Hoessein	Ali_Hassan_al-Majid
Saddam_Hoessein	Ali_Hassan_al-Majid
John_Lennon	David_Bowie
John_Lennon	Brian_Epstein
John_Lennon	Mark_David_Chapman
John_Lennon	Paul_McCartney
John_Lennon	Ringo_Starr
John_Lennon	George_Harrison
John_Lennon	Chuck_Berry
John_Lennon	Elton_John
John_Lennon	Yoko_Ono
Dietrich_Bonhoeffer	Adolf_Hitler
Dietrich_Bonhoeffer	Karl_Barth
Paul_Verlaine	Arthur_Rimbaud
Paul_Verlaine	Gustave_Courbet
Paul_Verlaine	Gabriel_Fauré
Janet_Jackson	Britney_Spears
Janet_Jackson	Christina_Aguilera
Janet_Jackson	Mae_West
Janet_Jackson	Condoleezza_Rice
Janet_Jackson	Prince
Janet_Jackson	Justin_Timberlake
Janet_Jackson	P!nk
Janet_Jackson	Usher
Janet_Jackson	Joni_Mitchell
Janet_Jackson	Aaliyah
Janet_Jackson	Tupac_Shakur
Janet_Jackson	Marvin_Gaye
Janet_Jackson	Al_Gore
Kylie_Minogue	Justin_Timberlake
Kylie_Minogue	Britney_Spears
Kylie_Minogue	Olivia_Newton-John
Kylie_Minogue	Ricky_Martin
Kylie_Minogue	Christina_Aguilera
Kylie_Minogue	Taio_Cruz
Kylie_Minogue	Robbie_Williams
Kylie_Minogue	Diana_Spencer
Michail_Bakoenin	Johann_Gottlieb_Fichte
Michail_Bakoenin	Karl_Marx
Michail_Bakoenin	Pierre-Joseph_Proudhon
Jacques-Louis_David	Voltaire
Jacques-Louis_David	François_Boucher
Jacques-Louis_David	Socrates
Jacques-Louis_David	Jean-Paul_Marat
Jacques-Louis_David	Joséphine_de_Beauharnais
Jacques-Louis_David	Antoine_Lavoisier
Jacques-Louis_David	Lodewijk_XVI_van_Frankrijk
Jacques-Louis_David	Charlotte_Corday_d'Armont
Jacques-Louis_David	Maximilien_de_Robespierre
Jacques-Louis_David	Denis_Diderot
Jacques-Louis_David	Maximilien_de_Robespierre
Jacques-Louis_David	Georges_Danton
Jacques-Louis_David	Johann_Winckelmann
Jacques-Louis_David	Marie_Antoinette_van_Oostenrijk
Hermann_Emil_Fischer	Svante_Arrhenius
Hermann_Emil_Fischer	Adolf_von_Baeyer
Mohammed	Dante_Alighieri
Mohammed	Mozes
Mohammed	Bahá'u'lláh
Mohammed	Herakleios
Alexandre_Song	Cesc_Fàbregas
Alexandre_Song	Arsène_Wenger
Gabriel_Agbonlahor	Fabio_Capello
Billie_Holiday	Benny_Goodman
Billie_Holiday	Louis_Armstrong
Bernard_Haitink	Pjotr_Iljitsj_Tsjaikovski
Bernard_Haitink	Wolfgang_Amadeus_Mozart
Bernard_Haitink	Alban_Berg
Bernard_Haitink	Robert_Schumann
Bernard_Haitink	Gustav_Mahler
Bernard_Haitink	Ludwig_van_Beethoven
Bernard_Haitink	Dmitri_Sjostakovitsj
Bernard_Haitink	Richard_Strauss
Bernard_Haitink	Claude_Debussy
Bernard_Haitink	Anton_Bruckner
Bernard_Haitink	Johannes_Brahms
Bernard_Haitink	Ralph_Vaughan_Williams
Frances_McDormand	Alan_Parker
Frances_McDormand	Holly_Hunter
Frances_McDormand	Susan_Sarandon
Frances_McDormand	Jack_Nicholson
Frances_McDormand	Helen_Hunt
Frances_McDormand	Diane_Keaton
Frances_McDormand	Tennessee_Williams
Frances_McDormand	Ken_Loach
Frances_McDormand	Robert_Altman
Michelangelo_Antonioni	Roberto_Rossellini
Michelangelo_Antonioni	Federico_Fellini
Michelangelo_Antonioni	Federico_Fellini
Michelangelo_Antonioni	Ingmar_Bergman
Michelangelo_Antonioni	Pier_Paolo_Pasolini
Sylvia_Plath	William_Butler_Yeats
Nicole_Scherzinger	Lewis_Hamilton
Nicole_Scherzinger	Timbaland
Nicole_Scherzinger	50_Cent
Nicole_Scherzinger	A._R._Rahman
Michelle_Pfeiffer	Al_Pacino
Michelle_Pfeiffer	Jeff_Bridges
Michelle_Pfeiffer	Tim_Burton
Michelle_Pfeiffer	John_Malkovich
Michelle_Pfeiffer	Val_Kilmer
Michelle_Pfeiffer	Jodie_Foster
Michelle_Pfeiffer	Martin_Scorsese
Martinus_van_Tours	Maarten_Luther
François_Mitterrand	Pierre_Mauroy
François_Mitterrand	Valéry_Giscard_d'Estaing
François_Mitterrand	Michel_Rocard
François_Mitterrand	Jacques_Chirac
François_Mitterrand	Lionel_Jospin
François_Mitterrand	Georges_Pompidou
François_Mitterrand	Charles_de_Gaulle
François_Mitterrand	Laurent_Fabius
François_Mitterrand	Helmut_Kohl
Hendrik_III_van_Engeland	Eduard_I_van_Engeland
Andy_Warhol	Jackson_Pollock
Andy_Warhol	Lou_Reed
Andy_Warhol	Judy_Garland
Andy_Warhol	Bob_Dylan
Andy_Warhol	John_Lennon
Andy_Warhol	Anthony_Burgess
Andy_Warhol	Brigitte_Bardot
Andy_Warhol	Marilyn_Monroe
Andy_Warhol	Mick_Jagger
Andy_Warhol	Elizabeth_Taylor
Andy_Warhol	Dennis_Hopper
Andy_Warhol	Liza_Minnelli
Andy_Warhol	Buster_Keaton
Andy_Warhol	Jim_Morrison
Andy_Warhol	Elvis_Presley
Andy_Warhol	Yoko_Ono
Lucius_Sergius_Catilina	Julius_Caesar
Sarah_Bernhardt	Voltaire
Sarah_Bernhardt	William_Shakespeare
Sarah_Bernhardt	Octave_Mirbeau
Sarah_Bernhardt	Mark_Twain
Sarah_Bernhardt	Oscar_Wilde
Sarah_Bernhardt	Victor_Hugo
Robert_Pirès	Aljaksandr_Hleb
Robert_Pirès	Pelé
Robert_Pirès	Arsène_Wenger
Werner_Herzog	Wim_Wenders
Werner_Herzog	Rainer_Werner_Fassbinder
Jevgeni_Pljoesjtsjenko	Ludwig_van_Beethoven
Jevgeni_Pljoesjtsjenko	Dima_Bilan
Martin_Bormann	Heinrich_Himmler
Martin_Bormann	Adolf_Hitler
Martin_Bormann	Eva_Braun
Martin_Bormann	Rudolf_Hess
Camillo_Golgi	Charles_Louis_Alphonse_Laveran
Camillo_Golgi	Santiago_Ramón_y_Cajal
Camillo_Golgi	Robert_Koch
Carl_Theodor_Dreyer	Andrej_Tarkovski
Carl_Theodor_Dreyer	Stanley_Kubrick
Carl_Theodor_Dreyer	Yasujiro_Ozu
Edmund_Husserl	Martin_Heidegger
Edmund_Husserl	Paus_Johannes_Paulus_II
Edmund_Husserl	Paus_Johannes_Paulus_II
Edmund_Husserl	Rudolf_Carnap
Edmund_Husserl	Kurt_Gödel
Edmund_Husserl	Emmanuel_Levinas
Edmund_Husserl	Jean-Paul_Sartre
Edmund_Husserl	Maurice_Merleau-Ponty
Abraham_Lincoln	Theodore_Roosevelt
Abraham_Lincoln	Andrew_Johnson
Abraham_Lincoln	John_Wilkes_Booth
Abraham_Lincoln	James_Buchanan
Abraham_Lincoln	Mary_Todd_Lincoln
Douglas_Fairbanks	D.W._Griffith
Douglas_Fairbanks	Mary_Pickford
Douglas_Fairbanks	Charlie_Chaplin
Pelé	Bill_Clinton
Pelé	Gordon_Banks
Pelé	Bobby_Moore
Pelé	Garrincha
Edmund_Phelps	Thomas_Schelling
Anders_Fogh_Rasmussen	Lars_Løkke_Rasmussen
Anders_Fogh_Rasmussen	Margaretha_II_van_Denemarken
Glenn_Gould	Georges_Bizet
Glenn_Gould	Arnold_Schönberg
Glenn_Gould	Robert_Schumann
Glenn_Gould	Johann_Sebastian_Bach
Glenn_Gould	Edvard_Grieg
Thomas_More	Anna_Boleyn
Thomas_More	Catharina_van_Aragon
Neville_Chamberlain	Stanley_Baldwin
Neville_Chamberlain	Winston_Churchill
Jeff_Koons	Ilona_Staller
Jeff_Koons	Buster_Keaton
Jeff_Koons	Andy_Warhol
William_Ramsay	Svante_Arrhenius
William_Ramsay	Robert_Bunsen
William_Ramsay	Adolf_von_Baeyer
Hans-Georg_Gadamer	Immanuel_Kant
Hans-Georg_Gadamer	Aristoteles
Hans-Georg_Gadamer	Jürgen_Habermas
Hans-Georg_Gadamer	Wilhelm_Dilthey
Hans-Georg_Gadamer	Martin_Heidegger
Hans-Georg_Gadamer	Friedrich_Nietzsche
Charlotte_Corday_d'Armont	Jean-Paul_Marat
Charlotte_Corday_d'Armont	Jacques-Louis_David
George_W._Bush	Kofi_Annan
George_W._Bush	Condoleezza_Rice
George_W._Bush	Mohammed_el-Baradei
George_W._Bush	George_H.W._Bush
George_W._Bush	Laura_Bush
George_W._Bush	Hugo_Chávez
George_W._Bush	Ronald_Reagan
George_W._Bush	Romano_Prodi
George_W._Bush	Dick_Cheney
George_W._Bush	Barack_Obama
George_W._Bush	Laura_Bush
George_W._Bush	Colin_Powell
George_W._Bush	Bill_Clinton
George_W._Bush	Billy_Graham
George_W._Bush	Hamid_Karzai
George_W._Bush	Herbert_Hoover
George_W._Bush	Gerald_Ford
George_W._Bush	Jimmy_Carter
George_W._Bush	Saddam_Hoessein
George_W._Bush	Osama_bin_Laden
George_W._Bush	Al_Gore
Dizzy_Gillespie	Charlie_Parker
John_Paul_Jones_(musicus)	Dave_Grohl
John_Paul_Jones_(musicus)	Jeff_Beck
John_Paul_Jones_(musicus)	Robert_Plant
John_Paul_Jones_(musicus)	Jimmy_Page
Nouri_Maliki	Jalal_Talabani
Nouri_Maliki	Saddam_Hoessein
Yehudi_Menuhin	Benjamin_Britten
Yehudi_Menuhin	Paulo_Coelho
Lee_Marvin	Marlon_Brando
Lee_Marvin	Clint_Eastwood
Lee_Marvin	John_Wayne
Leonardo_da_Vinci	Dan_Brown
Leonardo_da_Vinci	Giorgio_Vasari
Leonardo_da_Vinci	Galileo_Galilei
Leonardo_da_Vinci	Carl_Gustav_Jung
Leonardo_da_Vinci	Andrea_del_Verrocchio
Leonardo_da_Vinci	Sigmund_Freud
Leonardo_da_Vinci	Bill_Gates
Leonardo_da_Vinci	Andrea_del_Verrocchio
Leonardo_da_Vinci	Frans_I_van_Frankrijk
Leonardo_da_Vinci	Johannes_de_Doper
Leonardo_da_Vinci	Cesare_Borgia
Manne_Siegbahn	James_Franck
Manne_Siegbahn	Robert_Millikan
Manne_Siegbahn	Gustav_Ludwig_Hertz
Getúlio_Vargas	António_de_Oliveira_Salazar
Ronaldo_Luis_Nazário_de_Lima	Pelé
Ronaldo_Luis_Nazário_de_Lima	Luiz_Inácio_Lula_da_Silva
Ronaldo_Luis_Nazário_de_Lima	Luís_Figo
Ronaldo_Luis_Nazário_de_Lima	Gerd_Müller
Ronaldo_Luis_Nazário_de_Lima	Zinédine_Zidane
Paus_Leo_XII	Paus_Pius_VI
Karel_VII_van_Frankrijk	Karel_VI_van_Frankrijk
Karel_VII_van_Frankrijk	Jeanne_d'Arc
Carol_Greider	Harald_zur_Hausen
Carol_Greider	Françoise_Barré-Sinoussi
Carol_Greider	Luc_Montagnier
Carol_Greider	Elizabeth_Blackburn
Javier_Pérez_de_Cuéllar	Alejandro_Toledo_Manrique
Javier_Pérez_de_Cuéllar	Kurt_Waldheim
Javier_Pérez_de_Cuéllar	Alberto_Fujimori
Javier_Pérez_de_Cuéllar	Boutros_Boutros-Ghali
Adam_Clayton	Larry_Mullen_jr
Trey_Parker	George_W._Bush
Trey_Parker	Matt_Stone
Andre_Agassi	Kim_Clijsters
Andre_Agassi	Carlos_Moyà
Andre_Agassi	Boris_Becker
Andre_Agassi	Steffi_Graf
Andre_Agassi	Marat_Safin
Andre_Agassi	Ivan_Lendl
Andre_Agassi	Rafael_Nadal
Andre_Agassi	Tommy_Haas
Andre_Agassi	Pete_Sampras
Andre_Agassi	Michael_Stich
Andre_Agassi	Lleyton_Hewitt
Andre_Agassi	Roger_Federer
Andre_Agassi	Andy_Roddick
Mary_Cassatt	Edgar_Degas
Mary_Cassatt	Berthe_Morisot
Mary_Cassatt	Camille_Pissarro
Mary_Cassatt	Edgar_Degas
Mary_Cassatt	Claude_Monet
Sam_Neill	Roger_Moore
Sam_Neill	Nicole_Kidman
Sam_Neill	Albert_R._Broccoli
Sam_Neill	Holly_Hunter
Sam_Neill	Timothy_Dalton
Sam_Neill	James_Mason
Sam_Neill	Steven_Spielberg
Sam_Neill	Meryl_Streep
Léon_Bourgeois	Hjalmar_Branting
Léon_Bourgeois	Woodrow_Wilson
Franz_Schubert	Ludwig_van_Beethoven
Milton_Friedman	John_Maynard_Keynes
Milton_Friedman	Ronald_Reagan
Milton_Friedman	Bertil_Ohlin
David_Lynch	Ronald_Reagan
David_Lynch	Woody_Allen
David_Lynch	Oskar_Kokoschka
Theodor_Mommsen	Bjørnstjerne_Bjørnson
Theodor_Mommsen	Sully_Prudhomme
Percy_Bysshe_Shelley	Mary_Wollstonecraft
William_Godwin	Mary_Wollstonecraft
William_Godwin	Mary_Shelley
William_Godwin	Thomas_Malthus
William_Godwin	Percy_Bysshe_Shelley
Amedeo_Modigliani	Pablo_Picasso
Amedeo_Modigliani	Paul_Cézanne
Amedeo_Modigliani	Constantin_Brâncuşi
Amedeo_Modigliani	Diego_Rivera
Amedeo_Modigliani	Henri_de_Toulouse-Lautrec
Amedeo_Modigliani	Dante_Alighieri
Grazia_Deledda	George_Bernard_Shaw
Grazia_Deledda	Henri_Bergson
Lawrence_Alma-Tadema	John_Ruskin
Lawrence_Alma-Tadema	Elagabalus
Lawrence_Alma-Tadema	Leopold_I_van_België
Lawrence_Alma-Tadema	D.W._Griffith
Jane_Russell	Howard_Hughes
Jane_Russell	Bob_Hope
Jane_Russell	Marilyn_Monroe
Max_Born	Joseph_John_Thomson
Max_Born	Albert_Einstein
Max_Born	Clinton_Davisson
Max_Born	Werner_Heisenberg
Max_Born	Olivia_Newton-John
Max_Born	Niels_Bohr
Max_Born	Paul_Ehrlich
Max_Born	Louis-Victor_de_Broglie
Max_Born	Wolfgang_Pauli
Max_Born	Peter_Debye
Max_Born	Willis_Lamb
Max_Born	David_Hilbert
Max_Born	Max_Planck
Max_Born	Hermann_Minkowski
Max_Born	Walther_Nernst
Richard_Wright_(musicus)	Sinéad_O'Connor
Richard_Wright_(musicus)	Syd_Barrett
David_Guetta	Flo_Rida
David_Guetta	Rihanna
David_Guetta	50_Cent
David_Guetta	Nicki_Minaj
David_Guetta	Snoop_Dogg
David_Guetta	Usher
David_Guetta	Taio_Cruz
David_Guetta	Will.i.am
Elisha_Cuthbert	Christian_Slater
Elisha_Cuthbert	Paris_Hilton
Elisha_Cuthbert	Hillary_Clinton
Elisha_Cuthbert	Chad_Michael_Murray
Vladimir_Poetin	Boris_Jeltsin
Vladimir_Poetin	Aleksandr_Litvinenko
Vladimir_Poetin	Dmitri_Medvedev
Vladimir_Poetin	Vladimir_Lenin
Vladimir_Poetin	Jozef_Stalin
Cyrus_II_de_Grote	Herodotus
Cyrus_II_de_Grote	Xenophon
Cyrus_II_de_Grote	Alexander_III_de_Grote
Yoko_Ono	John_Lennon
George_Lazenby	Albert_R._Broccoli
George_Lazenby	Sean_Connery
Giotto_di_Bondone	Leonardo_da_Vinci
Giotto_di_Bondone	Cimabue
Giotto_di_Bondone	Giorgio_Vasari
Giotto_di_Bondone	Tommaso_Masaccio
Giotto_di_Bondone	Franciscus_van_Assisi
Peter_Singer	Georg_Wilhelm_Friedrich_Hegel
Peter_Singer	George_W._Bush
John_Cena	Shawn_Michaels
John_Cena	John_Hennigan
John_Cena	Chris_Jericho
John_Cena	CM_Punk
John_Cena	Kurt_Angle
John_Cena	Triple_H
John_Cena	Randy_Orton
Astrid_Lindgren	Olof_Palme
Astrid_Lindgren	Karel_XVI_Gustaaf_van_Zweden
Felipe_van_Spanje	Francisco_Franco
Felipe_van_Spanje	Juan_Carlos_I_van_Spanje
Johan_III_van_Portugal	Filips_II_van_Spanje
Hoessein_van_Jordanië	Yitzchak_Rabin
Isaac_Albéniz	Nicolas_Sarkozy
Frans_I_van_Frankrijk	Leonardo_da_Vinci
Frans_I_van_Frankrijk	Jacobus_V_van_Schotland
Mike_Shinoda	Chester_Bennington
Mike_Shinoda	Jay-Z
Gilbert_du_Motier_de_la_Fayette	Benjamin_Franklin
Gilbert_du_Motier_de_la_Fayette	Jean-Paul_Marat
Gilbert_du_Motier_de_la_Fayette	Lodewijk_XVI_van_Frankrijk
Gilbert_du_Motier_de_la_Fayette	Marie_Antoinette_van_Oostenrijk
Gilbert_du_Motier_de_la_Fayette	Thomas_Jefferson
Johannes_Hus	Tomáš_Masaryk
Johannes_Hus	Alfons_Mucha
Johannes_Hus	John_Wyclif
